"Data","Hora.Chegada","Chamada","Hora.Chamada","Guiche","Tempo.Espera","arrivalTimestamp","servStartTimestamp","turno","Tipo","waitingTime","servDuration","timediff"
"2016/02/18","18:20:52","A303","18:45:40","9","24",2016-02-18 18:20:52,2016-02-18 18:45:40,"3","A",1488,182,12
"2016/02/18","18:21:06","A304","18:46:14","16","25",2016-02-18 18:21:06,2016-02-18 18:46:14,"3","A",1508,405,14
"2016/02/18","18:21:42","A305","18:47:04","6","25",2016-02-18 18:21:42,2016-02-18 18:47:04,"3","A",1522,214,36
"2016/02/18","18:23:08","A306","18:47:36","3","24",2016-02-18 18:23:08,2016-02-18 18:47:36,"3","A",1468,260,86
"2016/02/18","18:23:27","A307","18:48:42","9","25",2016-02-18 18:23:27,2016-02-18 18:48:42,"3","A",1515,88,19
"2016/02/18","18:24:17","A308","18:49:11","4","24",2016-02-18 18:24:17,2016-02-18 18:49:11,"3","A",1494,109,50
"2016/02/18","18:25:46","A309","18:49:58","8","24",2016-02-18 18:25:46,2016-02-18 18:49:58,"3","A",1452,544,89
"2016/02/18","18:27:02","A310","18:50:10","9","23",2016-02-18 18:27:02,2016-02-18 18:50:10,"3","A",1388,601,76
"2016/02/18","18:28:11","A311","18:50:38","5","22",2016-02-18 18:28:11,2016-02-18 18:50:38,"3","A",1347,312,69
"2016/02/18","18:28:29","A312","18:50:38","6","22",2016-02-18 18:28:29,2016-02-18 18:50:38,"3","A",1329,152,18
"2016/02/18","18:28:39","A313","18:51:00","4","22",2016-02-18 18:28:39,2016-02-18 18:51:00,"3","A",1341,198,10
"2016/02/18","18:29:04","A314","18:51:56","3","22",2016-02-18 18:29:04,2016-02-18 18:51:56,"3","A",1372,373,25
"2016/02/18","18:29:30","A315","18:51:56","7","22",2016-02-18 18:29:30,2016-02-18 18:51:56,"3","A",1346,417,26
"2016/02/18","18:30:14","A316","18:53:10","6","22",2016-02-18 18:30:14,2016-02-18 18:53:10,"3","A",1376,425,44
"2016/02/18","18:30:22","A317","18:54:18","4","23",2016-02-18 18:30:22,2016-02-18 18:54:18,"3","A",1436,352,8
"2016/02/18","18:32:17","A318","18:55:50","5","23",2016-02-18 18:32:17,2016-02-18 18:55:50,"3","A",1413,13,115
"2016/02/18","18:32:35","A319","18:56:03","5","23",2016-02-18 18:32:35,2016-02-18 18:56:03,"3","A",1408,179,18
"2016/02/18","18:34:02","A320","18:58:09","3","24",2016-02-18 18:34:02,2016-02-18 18:58:09,"3","A",1447,18,87
"2016/02/18","18:34:20","A321","18:58:27","3","24",2016-02-18 18:34:20,2016-02-18 18:58:27,"3","A",1447,16,18
"2016/02/18","18:34:50","A322","18:58:43","3","23",2016-02-18 18:34:50,2016-02-18 18:58:43,"3","A",1433,224,30
"2016/02/18","18:36:19","A323","18:58:53","7","22",2016-02-18 18:36:19,2016-02-18 18:58:53,"3","A",1354,348,89
"2016/02/18","18:37:24","A324","18:59:02","5","21",2016-02-18 18:37:24,2016-02-18 18:59:02,"3","A",1298,714,65
"2016/02/18","18:37:29","A325","18:59:02","8","21",2016-02-18 18:37:29,2016-02-18 18:59:02,"3","A",1293,534,5
"2016/02/18","18:38:06","E010","18:40:19","16","2",2016-02-18 18:38:06,2016-02-18 18:40:19,"3","E",133,300,37
"2016/02/18","18:39:17","A326","19:00:10","4","20",2016-02-18 18:39:17,2016-02-18 19:00:10,"3","A",1253,25,71
"2016/02/18","18:39:25","A327","19:00:11","9","20",2016-02-18 18:39:25,2016-02-18 19:00:11,"3","A",1246,766,8
"2016/02/18","18:40:05","A328","19:00:15","6","20",2016-02-18 18:40:05,2016-02-18 19:00:15,"3","A",1210,18,40
"2016/02/18","18:40:30","A329","19:00:33","6","20",2016-02-18 18:40:30,2016-02-18 19:00:33,"3","A",1203,506,25
"2016/02/18","18:40:52","A330","19:00:35","4","19",2016-02-18 18:40:52,2016-02-18 19:00:35,"3","A",1183,167,22
"2016/02/18","18:41:00","A331","19:02:27","3","21",2016-02-18 18:41:00,2016-02-18 19:02:27,"3","A",1287,231,8
"2016/02/18","18:43:36","A332","19:02:40","16","19",2016-02-18 18:43:36,2016-02-18 19:02:40,"3","A",1144,213,156
"2016/02/18","18:43:42","A333","19:03:22","4","19",2016-02-18 18:43:42,2016-02-18 19:03:22,"3","A",1180,168,6
"2016/02/18","18:43:45","A334","19:04:41","7","20",2016-02-18 18:43:45,2016-02-18 19:04:41,"3","A",1256,323,3
"2016/02/18","18:43:51","A335","19:06:10","4","22",2016-02-18 18:43:51,2016-02-18 19:06:10,"3","A",1339,177,6
"2016/02/18","18:43:54","A336","19:06:18","3","22",2016-02-18 18:43:54,2016-02-18 19:06:18,"3","A",1344,133,3
"2016/02/18","18:44:05","A337","19:07:56","8","23",2016-02-18 18:44:05,2016-02-18 19:07:56,"3","A",1431,572,11
"2016/02/18","18:44:19","E011","18:45:19","16","1",2016-02-18 18:44:19,2016-02-18 18:45:19,"3","E",60,55,14
"2016/02/18","18:44:32","A338","19:08:31","3","23",2016-02-18 18:44:32,2016-02-18 19:08:31,"3","A",1439,21,13
"2016/02/18","18:44:48","A339","19:08:52","3","24",2016-02-18 18:44:48,2016-02-18 19:08:52,"3","A",1444,15,16
"2016/02/18","18:45:21","A340","19:08:59","6","23",2016-02-18 18:45:21,2016-02-18 19:08:59,"3","A",1418,25,33
"2016/02/18","18:45:37","A341","19:09:07","4","23",2016-02-18 18:45:37,2016-02-18 19:09:07,"3","A",1410,17,16
"2016/02/18","18:46:11","A342","19:09:07","3","22",2016-02-18 18:46:11,2016-02-18 19:09:07,"3","A",1376,29,34
"2016/02/18","18:46:28","A343","19:09:24","6","22",2016-02-18 18:46:28,2016-02-18 19:09:24,"3","A",1376,264,17
"2016/02/18","18:46:51","A344","19:09:24","4","22",2016-02-18 18:46:51,2016-02-18 19:09:24,"3","A",1353,16,23
"2016/02/18","18:49:30","A345","19:09:36","3","20",2016-02-18 18:49:30,2016-02-18 19:09:36,"3","A",1206,22,159
"2016/02/18","18:49:47","A346","19:09:40","4","19",2016-02-18 18:49:47,2016-02-18 19:09:40,"3","A",1193,251,17
"2016/02/18","18:50:02","A347","19:09:58","3","19",2016-02-18 18:50:02,2016-02-18 19:09:58,"3","A",1196,156,15
"2016/02/18","18:50:32","A348","19:10:04","7","19",2016-02-18 18:50:32,2016-02-18 19:10:04,"3","A",1172,30,30
"2016/02/18","18:50:43","A349","19:10:34","7","19",2016-02-18 18:50:43,2016-02-18 19:10:34,"3","A",1191,311,11
"2016/02/18","18:50:51","EP003","18:52:59","16","2",2016-02-18 18:50:51,2016-02-18 18:52:59,"3","EP",128,581,8
"2016/02/18","18:52:15","A350","19:10:56","5","18",2016-02-18 18:52:15,2016-02-18 19:10:56,"3","A",1121,15,84
"2016/02/18","18:54:07","A351","19:11:11","5","17",2016-02-18 18:54:07,2016-02-18 19:11:11,"3","A",1024,11,112
"2016/02/18","18:54:46","A352","19:11:22","5","16",2016-02-18 18:54:46,2016-02-18 19:11:22,"3","A",996,10,39
"2016/02/18","18:55:13","A353","19:11:32","5","16",2016-02-18 18:55:13,2016-02-18 19:11:32,"3","A",979,9,27
"2016/02/18","18:55:19","A354","19:11:41","5","16",2016-02-18 18:55:19,2016-02-18 19:11:41,"3","A",982,336,6
"2016/02/18","18:56:01","A355","19:12:57","9","16",2016-02-18 18:56:01,2016-02-18 19:12:57,"3","A",1016,354,42
"2016/02/18","18:56:08","A356","19:13:48","6","17",2016-02-18 18:56:08,2016-02-18 19:13:48,"3","A",1060,596,7
"2016/02/18","18:56:13","A357","19:13:51","4","17",2016-02-18 18:56:13,2016-02-18 19:13:51,"3","A",1058,12,5
"2016/02/18","18:56:22","A358","19:14:03","4","17",2016-02-18 18:56:22,2016-02-18 19:14:03,"3","A",1061,229,9
"2016/02/18","18:58:14","A359","19:14:34","3","16",2016-02-18 18:58:14,2016-02-18 19:14:34,"3","A",980,12,112
"2016/02/18","18:58:22","A360","19:14:46","3","16",2016-02-18 18:58:22,2016-02-18 19:14:46,"3","A",984,200,8
"2016/02/18","18:58:35","A361","19:15:45","7","17",2016-02-18 18:58:35,2016-02-18 19:15:45,"3","A",1030,33,13
"2016/02/18","18:58:43","A362","19:16:18","7","17",2016-02-18 18:58:43,2016-02-18 19:16:18,"3","A",1055,340,8
"2016/02/18","18:58:49","A363","19:17:17","5","18",2016-02-18 18:58:49,2016-02-18 19:17:17,"3","A",1108,298,6
"2016/02/18","18:58:51","A364","19:17:28","8","18",2016-02-18 18:58:51,2016-02-18 19:17:28,"3","A",1117,373,2
"2016/02/18","18:59:06","A365","19:17:52","4","18",2016-02-18 18:59:06,2016-02-18 19:17:52,"3","A",1126,308,15
"2016/02/18","18:59:22","A366","19:18:06","3","18",2016-02-18 18:59:22,2016-02-18 19:18:06,"3","A",1124,249,16
"2016/02/18","18:59:51","A367","19:18:51","9","19",2016-02-18 18:59:51,2016-02-18 19:18:51,"3","A",1140,19,29
"2016/02/19","18:04:30","A234","18:15:24","7","10",2016-02-19 18:04:30,2016-02-19 18:15:24,"3","A",654,510,539
"2016/02/19","18:06:40","E006","18:33:46","16","27",2016-02-19 18:06:40,2016-02-19 18:33:46,"3","E",1626,835,130
"2016/02/19","18:06:47","A235","18:16:16","10","9",2016-02-19 18:06:47,2016-02-19 18:16:16,"3","A",569,324,7
"2016/02/19","18:10:55","A236","18:16:21","9","5",2016-02-19 18:10:55,2016-02-19 18:16:21,"3","A",326,361,248
"2016/02/19","18:11:01","A237","18:16:48","3","5",2016-02-19 18:11:01,2016-02-19 18:16:48,"3","A",347,264,6
"2016/02/19","18:11:58","A238","18:17:27","8","5",2016-02-19 18:11:58,2016-02-19 18:17:27,"3","A",329,351,57
"2016/02/19","18:14:34","A239","18:19:40","4","5",2016-02-19 18:14:34,2016-02-19 18:19:40,"3","A",306,159,156
"2016/02/19","18:15:42","A240","18:21:12","3","5",2016-02-19 18:15:42,2016-02-19 18:21:12,"3","A",330,1942,68
"2016/02/19","18:15:55","A241","18:21:40","10","5",2016-02-19 18:15:55,2016-02-19 18:21:40,"3","A",345,405,13
"2016/02/19","18:18:29","A242","18:22:19","4","3",2016-02-19 18:18:29,2016-02-19 18:22:19,"3","A",230,17,154
"2016/02/19","18:19:13","A243","18:22:22","9","3",2016-02-19 18:19:13,2016-02-19 18:22:22,"3","A",189,384,44
"2016/02/19","18:19:20","A244","18:22:36","4","3",2016-02-19 18:19:20,2016-02-19 18:22:36,"3","A",196,324,7
"2016/02/19","18:19:25","A245","18:23:18","8","3",2016-02-19 18:19:25,2016-02-19 18:23:18,"3","A",233,52,5
"2016/02/19","18:20:03","A246","18:23:54","7","3",2016-02-19 18:20:03,2016-02-19 18:23:54,"3","A",231,512,38
"2016/02/19","18:21:14","A247","18:24:10","8","2",2016-02-19 18:21:14,2016-02-19 18:24:10,"3","A",176,2628,71
"2016/02/19","18:23:09","A248","18:28:00","4","4",2016-02-19 18:23:09,2016-02-19 18:28:00,"3","A",291,113,115
"2016/02/19","18:24:16","A249","18:28:25","10","4",2016-02-19 18:24:16,2016-02-19 18:28:25,"3","A",249,1040,67
"2016/02/19","18:24:22","A250","18:28:46","9","4",2016-02-19 18:24:22,2016-02-19 18:28:46,"3","A",264,256,6
"2016/02/19","18:25:18","A251","18:29:53","4","4",2016-02-19 18:25:18,2016-02-19 18:29:53,"3","A",275,404,56
"2016/02/19","18:25:53","A252","18:32:26","7","6",2016-02-19 18:25:53,2016-02-19 18:32:26,"3","A",393,217,35
"2016/02/19","18:25:58","A253","18:33:02","9","7",2016-02-19 18:25:58,2016-02-19 18:33:02,"3","A",424,215,5
"2016/02/19","18:27:16","A254","18:36:03","7","8",2016-02-19 18:27:16,2016-02-19 18:36:03,"3","A",527,360,78
"2016/02/19","18:27:51","A255","18:36:37","4","8",2016-02-19 18:27:51,2016-02-19 18:36:37,"3","A",526,245,35
"2016/02/19","18:28:13","A256","18:36:37","9","8",2016-02-19 18:28:13,2016-02-19 18:36:37,"3","A",504,328,22
"2016/02/19","18:29:07","A257","18:40:42","4","11",2016-02-19 18:29:07,2016-02-19 18:40:42,"3","A",695,311,54
"2016/02/19","18:29:27","A258","18:42:03","7","12",2016-02-19 18:29:27,2016-02-19 18:42:03,"3","A",756,263,20
"2016/02/19","18:29:40","A259","18:42:05","9","12",2016-02-19 18:29:40,2016-02-19 18:42:05,"3","A",745,454,13
"2016/02/19","18:31:46","A260","18:44:43","6","12",2016-02-19 18:31:46,2016-02-19 18:44:43,"3","A",777,346,126
"2016/02/19","18:31:52","A261","18:45:45","10","13",2016-02-19 18:31:52,2016-02-19 18:45:45,"3","A",833,230,6
"2016/02/19","18:32:27","A262","18:45:53","4","13",2016-02-19 18:32:27,2016-02-19 18:45:53,"3","A",806,273,35
"2016/02/19","18:33:13","A263","18:46:26","7","13",2016-02-19 18:33:13,2016-02-19 18:46:26,"3","A",793,1057,46
"2016/02/19","18:33:30","A264","18:49:35","10","16",2016-02-19 18:33:30,2016-02-19 18:49:35,"3","A",965,89,17
"2016/02/19","18:33:51","E007","18:47:41","16","13",2016-02-19 18:33:51,2016-02-19 18:47:41,"3","E",830,322,21
"2016/02/19","18:34:16","A265","18:49:39","9","15",2016-02-19 18:34:16,2016-02-19 18:49:39,"3","A",923,276,25
"2016/02/19","18:34:48","A266","18:50:26","4","15",2016-02-19 18:34:48,2016-02-19 18:50:26,"3","A",938,305,32
"2016/02/19","18:34:53","A267","18:50:29","6","15",2016-02-19 18:34:53,2016-02-19 18:50:29,"3","A",936,274,5
"2016/02/19","18:35:03","A268","18:51:04","10","16",2016-02-19 18:35:03,2016-02-19 18:51:04,"3","A",961,535,10
"2016/02/19","18:35:30","A269","18:53:34","3","18",2016-02-19 18:35:30,2016-02-19 18:53:34,"3","A",1084,579,27
"2016/02/19","18:35:42","A270","18:54:15","9","18",2016-02-19 18:35:42,2016-02-19 18:54:15,"3","A",1113,236,12
"2016/02/19","18:35:47","A271","18:55:03","6","19",2016-02-19 18:35:47,2016-02-19 18:55:03,"3","A",1156,249,5
"2016/02/19","18:36:15","A272","18:55:31","4","19",2016-02-19 18:36:15,2016-02-19 18:55:31,"3","A",1156,215,28
"2016/02/19","18:36:46","A273","18:57:25","16","20",2016-02-19 18:36:46,2016-02-19 18:57:25,"3","A",1239,457,31
"2016/02/19","18:37:13","A274","18:58:11","9","20",2016-02-19 18:37:13,2016-02-19 18:58:11,"3","A",1258,58,27
"2016/02/19","18:38:56","A275","18:59:06","4","20",2016-02-19 18:38:56,2016-02-19 18:59:06,"3","A",1210,250,103
"2016/02/19","18:40:49","A276","18:59:09","9","18",2016-02-19 18:40:49,2016-02-19 18:59:09,"3","A",1100,512,113
"2016/02/19","18:41:18","A277","18:59:12","6","17",2016-02-19 18:41:18,2016-02-19 18:59:12,"3","A",1074,352,29
"2016/02/19","18:41:42","A278","18:59:59","10","18",2016-02-19 18:41:42,2016-02-19 18:59:59,"3","A",1097,282,24
"2016/02/19","18:41:48","A279","19:03:16","4","21",2016-02-19 18:41:48,2016-02-19 19:03:16,"3","A",1288,558,6
"2016/02/19","18:41:53","A280","19:03:24","3","21",2016-02-19 18:41:53,2016-02-19 19:03:24,"3","A",1291,229,5
"2016/02/19","18:41:56","A281","19:04:03","7","22",2016-02-19 18:41:56,2016-02-19 19:04:03,"3","A",1327,866,3
"2016/02/19","18:42:08","A282","19:04:41","10","22",2016-02-19 18:42:08,2016-02-19 19:04:41,"3","A",1353,401,12
"2016/02/19","18:42:24","A283","19:05:02","16","22",2016-02-19 18:42:24,2016-02-19 19:05:02,"3","A",1358,310,16
"2016/02/19","18:42:40","A284","19:05:04","6","22",2016-02-19 18:42:40,2016-02-19 19:05:04,"3","A",1344,344,16
"2016/02/19","18:44:09","A285","19:07:13","3","23",2016-02-19 18:44:09,2016-02-19 19:07:13,"3","A",1384,327,89
"2016/02/19","18:45:04","A286","19:07:41","9","22",2016-02-19 18:45:04,2016-02-19 19:07:41,"3","A",1357,570,55
"2016/02/19","18:45:12","E008","18:53:03","16","7",2016-02-19 18:45:12,2016-02-19 18:53:03,"3","E",471,262,8
"2016/02/19","18:45:18","A287","19:07:58","8","22",2016-02-19 18:45:18,2016-02-19 19:07:58,"3","A",1360,13,6
"2016/02/19","18:45:28","A288","19:08:11","8","22",2016-02-19 18:45:28,2016-02-19 19:08:11,"3","A",1363,305,10
"2016/02/19","18:45:51","A289","19:10:12","16","24",2016-02-19 18:45:51,2016-02-19 19:10:12,"3","A",1461,450,23
"2016/02/19","18:45:58","A290","19:10:48","6","24",2016-02-19 18:45:58,2016-02-19 19:10:48,"3","A",1490,378,7
"2016/02/19","18:46:07","A291","19:11:22","10","25",2016-02-19 18:46:07,2016-02-19 19:11:22,"3","A",1515,14,9
"2016/02/19","18:46:47","A292","19:11:36","10","24",2016-02-19 18:46:47,2016-02-19 19:11:36,"3","A",1489,417,40
"2016/02/19","18:47:21","A293","19:12:34","4","25",2016-02-19 18:47:21,2016-02-19 19:12:34,"3","A",1513,23,34
"2016/02/19","18:48:20","A294","19:12:40","3","24",2016-02-19 18:48:20,2016-02-19 19:12:40,"3","A",1460,324,59
"2016/02/19","18:49:35","A295","19:12:57","4","23",2016-02-19 18:49:35,2016-02-19 19:12:57,"3","A",1402,13,75
"2016/02/19","18:49:55","A296","19:13:10","4","23",2016-02-19 18:49:55,2016-02-19 19:13:10,"3","A",1395,299,20
"2016/02/19","18:50:03","A297","19:13:16","8","23",2016-02-19 18:50:03,2016-02-19 19:13:16,"3","A",1393,316,8
"2016/02/19","18:50:59","A298","19:17:06","6","26",2016-02-19 18:50:59,2016-02-19 19:17:06,"3","A",1567,13,56
"2016/02/19","18:51:06","A299","19:17:11","9","26",2016-02-19 18:51:06,2016-02-19 19:17:11,"3","A",1565,12,7
"2016/02/19","18:51:11","A300","19:17:19","6","26",2016-02-19 18:51:11,2016-02-19 19:17:19,"3","A",1568,12,5
"2016/02/19","18:51:39","A301","19:17:23","9","25",2016-02-19 18:51:39,2016-02-19 19:17:23,"3","A",1544,458,28
"2016/02/19","18:51:55","A302","19:17:26","2","25",2016-02-19 18:51:55,2016-02-19 19:17:26,"3","A",1531,408,16
"2016/02/19","18:52:13","A303","19:17:31","6","25",2016-02-19 18:52:13,2016-02-19 19:17:31,"3","A",1518,344,18
"2016/02/19","18:52:29","A304","19:17:42","16","25",2016-02-19 18:52:29,2016-02-19 19:17:42,"3","A",1513,838,16
"2016/02/19","18:53:42","A305","19:18:04","3","24",2016-02-19 18:53:42,2016-02-19 19:18:04,"3","A",1462,204,73
"2016/02/19","18:53:58","A306","19:18:09","4","24",2016-02-19 18:53:58,2016-02-19 19:18:09,"3","A",1451,219,16
"2016/02/19","18:55:02","A307","19:18:29","7","23",2016-02-19 18:55:02,2016-02-19 19:18:29,"3","A",1407,24,64
"2016/02/19","18:55:23","A308","19:18:32","8","23",2016-02-19 18:55:23,2016-02-19 19:18:32,"3","A",1389,291,21
"2016/02/19","18:56:34","A309","19:18:33","10","21",2016-02-19 18:56:34,2016-02-19 19:18:33,"3","A",1319,146,71
"2016/02/19","18:59:55","A310","19:18:53","7","18",2016-02-19 18:59:55,2016-02-19 19:18:53,"3","A",1138,313,201
"2016/02/19","18:59:59","A311","19:20:59","10","21",2016-02-19 18:59:59,2016-02-19 19:20:59,"3","A",1260,13,4
"2016/02/22","18:03:35","A320","18:16:53","10","13",2016-02-22 18:03:35,2016-02-22 18:16:53,"3","A",798,226,256
"2016/02/22","18:04:08","A321","18:16:53","3","12",2016-02-22 18:04:08,2016-02-22 18:16:53,"3","A",765,284,33
"2016/02/22","18:04:11","A322","18:20:33","4","16",2016-02-22 18:04:11,2016-02-22 18:20:33,"3","A",982,1470,3
"2016/02/22","18:04:35","A323","18:20:39","10","16",2016-02-22 18:04:35,2016-02-22 18:20:39,"3","A",964,136,24
"2016/02/22","18:05:27","A324","18:20:50","9","15",2016-02-22 18:05:27,2016-02-22 18:20:50,"3","A",923,271,52
"2016/02/22","18:07:07","A325","18:21:37","3","14",2016-02-22 18:07:07,2016-02-22 18:21:37,"3","A",870,41,100
"2016/02/22","18:07:12","A326","18:22:18","3","15",2016-02-22 18:07:12,2016-02-22 18:22:18,"3","A",906,69,5
"2016/02/22","18:07:15","A327","18:22:55","10","15",2016-02-22 18:07:15,2016-02-22 18:22:55,"3","A",940,156,3
"2016/02/22","18:07:19","A328","18:23:27","3","16",2016-02-22 18:07:19,2016-02-22 18:23:27,"3","A",968,253,4
"2016/02/22","18:07:53","A329","18:25:21","9","17",2016-02-22 18:07:53,2016-02-22 18:25:21,"3","A",1048,1195,34
"2016/02/22","18:09:02","A330","18:25:31","10","16",2016-02-22 18:09:02,2016-02-22 18:25:31,"3","A",989,260,69
"2016/02/22","18:09:22","A331","18:25:49","1","16",2016-02-22 18:09:22,2016-02-22 18:25:49,"3","A",987,521,20
"2016/02/22","18:09:55","A332","18:27:40","3","17",2016-02-22 18:09:55,2016-02-22 18:27:40,"3","A",1065,207,33
"2016/02/22","18:10:21","E012","18:13:48","16","3",2016-02-22 18:10:21,2016-02-22 18:13:48,"3","E",207,201,26
"2016/02/22","18:11:57","A333","18:28:36","6","16",2016-02-22 18:11:57,2016-02-22 18:28:36,"3","A",999,414,96
"2016/02/22","18:13:22","A334","18:29:08","7","15",2016-02-22 18:13:22,2016-02-22 18:29:08,"3","A",946,481,85
"2016/02/22","18:13:32","A335","18:29:51","10","16",2016-02-22 18:13:32,2016-02-22 18:29:51,"3","A",979,617,10
"2016/02/22","18:15:17","A336","18:31:07","3","15",2016-02-22 18:15:17,2016-02-22 18:31:07,"3","A",950,240,105
"2016/02/22","18:15:52","A337","18:34:30","1","18",2016-02-22 18:15:52,2016-02-22 18:34:30,"3","A",1118,248,35
"2016/02/22","18:16:31","E013","18:17:09","16","0",2016-02-22 18:16:31,2016-02-22 18:17:09,"3","E",38,2055,39
"2016/02/22","18:17:18","A338","18:35:07","3","17",2016-02-22 18:17:18,2016-02-22 18:35:07,"3","A",1069,161,47
"2016/02/22","18:18:48","A339","18:35:20","8","16",2016-02-22 18:18:48,2016-02-22 18:35:20,"3","A",992,18,90
"2016/02/22","18:19:51","A340","18:35:30","6","15",2016-02-22 18:19:51,2016-02-22 18:35:30,"3","A",939,172,63
"2016/02/22","18:20:07","A341","18:35:38","8","15",2016-02-22 18:20:07,2016-02-22 18:35:38,"3","A",931,241,16
"2016/02/22","18:20:49","A342","18:37:09","7","16",2016-02-22 18:20:49,2016-02-22 18:37:09,"3","A",980,920,42
"2016/02/22","18:20:59","A343","18:37:48","3","16",2016-02-22 18:20:59,2016-02-22 18:37:48,"3","A",1009,235,10
"2016/02/22","18:22:55","A344","18:38:22","6","15",2016-02-22 18:22:55,2016-02-22 18:38:22,"3","A",927,196,116
"2016/02/22","18:23:11","A345","18:38:38","1","15",2016-02-22 18:23:11,2016-02-22 18:38:38,"3","A",927,492,16
"2016/02/22","18:23:19","A346","18:39:39","8","16",2016-02-22 18:23:19,2016-02-22 18:39:39,"3","A",980,1327,8
"2016/02/22","18:23:38","A347","18:40:08","10","16",2016-02-22 18:23:38,2016-02-22 18:40:08,"3","A",990,153,19
"2016/02/22","18:24:22","A348","18:41:38","6","17",2016-02-22 18:24:22,2016-02-22 18:41:38,"3","A",1036,14,44
"2016/02/22","18:24:57","A349","18:41:43","3","16",2016-02-22 18:24:57,2016-02-22 18:41:43,"3","A",1006,659,35
"2016/02/22","18:25:23","A350","18:41:52","6","16",2016-02-22 18:25:23,2016-02-22 18:41:52,"3","A",989,163,26
"2016/02/22","18:26:01","A351","18:42:41","10","16",2016-02-22 18:26:01,2016-02-22 18:42:41,"3","A",1000,146,38
"2016/02/22","18:26:47","A352","18:44:35","6","17",2016-02-22 18:26:47,2016-02-22 18:44:35,"3","A",1068,13,46
"2016/02/22","18:27:27","A353","18:44:48","6","17",2016-02-22 18:27:27,2016-02-22 18:44:48,"3","A",1041,321,40
"2016/02/22","18:28:11","A354","18:45:03","4","16",2016-02-22 18:28:11,2016-02-22 18:45:03,"3","A",1012,208,44
"2016/02/22","18:28:52","A355","18:45:07","10","16",2016-02-22 18:28:52,2016-02-22 18:45:07,"3","A",975,438,41
"2016/02/22","18:30:00","A356","18:45:16","9","15",2016-02-22 18:30:00,2016-02-22 18:45:16,"3","A",916,270,68
"2016/02/22","18:32:46","A357","18:46:50","1","14",2016-02-22 18:32:46,2016-02-22 18:46:50,"3","A",844,399,166
"2016/02/22","18:33:54","A358","18:48:31","4","14",2016-02-22 18:33:54,2016-02-22 18:48:31,"3","A",877,292,68
"2016/02/22","18:34:22","A359","18:49:46","9","15",2016-02-22 18:34:22,2016-02-22 18:49:46,"3","A",924,65,28
"2016/02/22","18:34:44","A360","18:50:09","6","15",2016-02-22 18:34:44,2016-02-22 18:50:09,"3","A",925,220,22
"2016/02/22","18:34:49","A361","18:50:51","9","16",2016-02-22 18:34:49,2016-02-22 18:50:51,"3","A",962,603,5
"2016/02/22","18:35:50","A362","18:52:25","10","16",2016-02-22 18:35:50,2016-02-22 18:52:25,"3","A",995,502,61
"2016/02/22","18:36:54","A363","18:52:29","7","15",2016-02-22 18:36:54,2016-02-22 18:52:29,"3","A",935,28,64
"2016/02/22","18:37:22","A364","18:52:42","3","15",2016-02-22 18:37:22,2016-02-22 18:52:42,"3","A",920,655,28
"2016/02/22","18:37:34","A365","18:52:57","7","15",2016-02-22 18:37:34,2016-02-22 18:52:57,"3","A",923,339,12
"2016/02/22","18:40:29","A366","18:53:23","4","12",2016-02-22 18:40:29,2016-02-22 18:53:23,"3","A",774,206,175
"2016/02/22","18:40:37","A367","18:53:29","1","12",2016-02-22 18:40:37,2016-02-22 18:53:29,"3","A",772,368,8
"2016/02/22","18:40:48","A368","18:54:02","6","13",2016-02-22 18:40:48,2016-02-22 18:54:02,"3","A",794,176,11
"2016/02/22","18:41:10","A369","18:56:49","4","15",2016-02-22 18:41:10,2016-02-22 18:56:49,"3","A",939,419,22
"2016/02/22","18:41:15","A370","18:56:58","6","15",2016-02-22 18:41:15,2016-02-22 18:56:58,"3","A",943,733,5
"2016/02/22","18:41:20","A371","18:58:36","7","17",2016-02-22 18:41:20,2016-02-22 18:58:36,"3","A",1036,1232,5
"2016/02/22","18:41:38","A372","18:59:37","1","17",2016-02-22 18:41:38,2016-02-22 18:59:37,"3","A",1079,348,18
"2016/02/22","18:41:51","A373","19:00:47","10","18",2016-02-22 18:41:51,2016-02-22 19:00:47,"3","A",1136,179,13
"2016/02/22","18:42:12","A374","19:00:54","9","18",2016-02-22 18:42:12,2016-02-22 19:00:54,"3","A",1122,248,21
"2016/02/22","18:42:25","A375","19:01:46","8","19",2016-02-22 18:42:25,2016-02-22 19:01:46,"3","A",1161,462,13
"2016/02/22","18:42:28","A376","19:03:37","3","21",2016-02-22 18:42:28,2016-02-22 19:03:37,"3","A",1269,190,3
"2016/02/22","18:42:32","A377","19:03:46","10","21",2016-02-22 18:42:32,2016-02-22 19:03:46,"3","A",1274,335,4
"2016/02/22","18:42:38","A378","19:03:48","4","21",2016-02-22 18:42:38,2016-02-22 19:03:48,"3","A",1270,294,6
"2016/02/22","18:42:44","A379","19:05:02","9","22",2016-02-22 18:42:44,2016-02-22 19:05:02,"3","A",1338,18,6
"2016/02/22","18:42:49","A380","19:05:20","9","22",2016-02-22 18:42:49,2016-02-22 19:05:20,"3","A",1351,273,5
"2016/02/22","18:43:29","A381","19:05:25","1","21",2016-02-22 18:43:29,2016-02-22 19:05:25,"3","A",1316,19,40
"2016/02/22","18:44:06","A382","19:05:44","1","21",2016-02-22 18:44:06,2016-02-22 19:05:44,"3","A",1298,490,37
"2016/02/22","18:44:22","A383","19:06:47","3","22",2016-02-22 18:44:22,2016-02-22 19:06:47,"3","A",1345,273,16
